study_id,title,quality_flags,missing_field_count,resource_count,resource_quality_flags
oa_W2106156839,Empowering women through land tenure regularization : evidence from the impact evaluation of the national program in Rwanda,missing_url;external_research_article;no_microdata,3,0,
oa_W3002277218,Gendered land rights and access to land in countries experiencing declining farm size,missing_url;external_research_article;no_microdata,3,0,
oa_W2794699730,"Sowing gender policies, cultivating agrarian change, reaping inequality? Intersections of gender and class in the context of marshland transformations in Rwanda",external_research_article;no_microdata,2,1,
oa_W3145400023,Decoding Gender Justice in Land Conflicts Resolution in Rwanda,external_research_article;no_microdata,2,1,
oa_W769258539,Women and land arrangements in Rwanda: A gender-based analysis of access to natural resources,missing_url;external_research_article;no_microdata,3,0,
oa_W4399150419,The role of open data and digital technology in property management in the developing world. The case of Rwanda.,external_research_article;no_microdata,2,1,
oa_W3009118386,"Participatory constitutional reforms vs. realization of equal representation of men and women in the parliaments: a study of Kenya, Rwanda and Tanzania",external_research_article;no_microdata,2,1,
oa_W3214914457,Gender Land Rights as Factor for Households' Sustainable Development in Rwanda,external_research_article;no_microdata,2,1,
oa_W2912690677,The Intersection of Gender and Land in Post-Genocide Rwanda: Land Tenure Regularization and its Impact on Women,external_research_article;no_microdata,2,1,
oa_W45272374,Women's Studies in Uganda,missing_url;external_research_article;no_microdata,3,0,
oa_W4387651728,Farmers’ Adoption and Perceptions of Coffee and Banana Intercropping System in Rwanda,external_research_article;no_microdata,2,1,
oa_W1992176863,'You're either with us or against us': Civil society and policy making in post-genocide Rwanda,external_research_article;no_microdata,2,1,
oa_W2935989572,Why Tenure Responsive Land-Use Planning Matters: Insights for Land Use Consolidation for Food Security in Rwanda,external_research_article;no_microdata,2,1,
oa_W1972769917,"FARM SIZE, LAND FRAGMENTATION AND ECONOMIC EFFICIENCY IN SOUTHERN RWANDA",external_research_article;no_microdata,2,1,
oa_W4413748052,Land Ownership Structure and Women’s Agricultural Productivity in The Eastern Province of Rwanda,external_research_article;no_microdata,2,1,
oa_W2169317232,Is There a Farm-Size Productivity Relationship in African Agriculture? Evidence from Rwanda,external_research_article;no_microdata,2,1,
oa_W2886009689,The Rwandan agrarian and land sector modernisation: confronting macro performance with lived experiences on the ground,external_research_article;no_microdata,2,1,
oa_W418172108,Women’s Land Rights and Empowerment: Impact of the Land Tenure Regularization Reform (LTR) on Contraceptive Use and Domestic Violence in Rwanda,external_research_article;no_microdata,2,1,
oa_W1587365530,"Collapse, War and Reconstruction in Rwanda: An analytical narrative on state-making.",external_research_article;no_microdata,2,1,
oa_W7134112939,Land Law Reforms and Tenure Security: A Mixed Methods Inquiry into Rwanda's Legal Transformations,external_research_article;no_microdata,2,1,
oa_W1931931645,Gender Equality Policies in Rwanda: Public Relations or Real Transformations?,external_research_article;no_microdata,2,0,
oa_W2345468492,Gender Inequality Prevents Abused Women from Seeking Care Despite Protection Given in Gender-Based Violence Legislation: A Qualitative Study from Rwanda,external_research_article;no_microdata,2,1,
oa_W2123625954,Gender and development: Working with men for gender equality in Rwanda,external_research_article;no_microdata,2,0,
oa_W2197941005,Women's experiences of gender equality laws in rural Rwanda: the case of Kamonyi District,external_research_article;no_microdata,2,0,
oa_W2153787747,Indivisibility of Accountability and Empowerment in Tackling Gender-Based Violence: Lessons from a Refugee Camp in Rwanda,external_research_article;no_microdata,2,0,
oa_W2023546710,"Making and unmaking ethnicities in the Rwandan context: implication for gender-based violence, health, and wellbeing of women",external_research_article;no_microdata,2,0,
oa_W1193872636,The legacy of gender-based violence and HIV/AIDS in the postgenocide era: Stories from women in Rwanda,external_research_article;no_microdata,2,0,
oa_W1620618343,Ending gender-based violence through grassroots women's empowerment: Lessons from post-1994 Rwanda,external_research_article;no_microdata,2,0,
oa_W1966082103,Women in Rwandan Politics and Society,external_research_article;no_microdata,2,0,
oa_W2495408311,Masculinity and Gender-Based Violence in Rwanda,external_research_article;no_microdata,2,0,
oa_W2098611401,The Pros and Cons of Gender Quota Laws: What Happens When You Kick Men Out and Let Women In?,external_research_article;no_microdata,2,0,
oa_W577760032,"Vulnerable Bodies: Gender, the UN and the Global Refugee Crisis",missing_url;external_research_article;no_microdata,3,0,
oa_W2589647409,"Intimate partner violence among pregnant women in Rwanda, its associated risk factors and relationship to ANC services attendance: a population-based study",external_research_article;no_microdata,2,1,
oa_W4200191673,A case study comparison of engaging community activists to prevent gender-based violence in Peru and Rwanda,external_research_article;no_microdata,2,0,
oa_W1948657219,"Traumatic episodes and mental health effects in young men and women in Rwanda, 17 years after the genocide",external_research_article;no_microdata,2,1,
oa_W273198,Children’s Reflections on Gender Equality in Fairy Tales : A Rwanda Case Study,external_research_article;no_microdata,2,0,
oa_W2116878928,‘I can do women's work’: reflections on engaging men as allies in women's economic empowerment in Rwanda,external_research_article;no_microdata,2,0,
oa_W2010696459,"Violence Toward Women, Men's Sexual Risk Factors, and HIV Infection Among Women",external_research_article;no_microdata,2,0,
oa_W4296161894,Women empowerment and health insurance utilisation in Rwanda: a nationwide cross-sectional survey,external_research_article;no_microdata,2,1,
oa_W3092014429,The cost of violence: Assessing the economic cost of gender-based violence in Rwanda,external_research_article;no_microdata,2,1,
oa_W2523932860,Global gender discourses in education: evidence from post-genocide Rwanda,external_research_article;no_microdata,2,0,
oa_W4392257479,Gender Equality and Taxation from the Rwandan Perspective,external_research_article;no_microdata,2,1,
oa_W2234097932,"""OH, DID THE WOMEN SUFFER, THEY SUFFERED SO MUCH:"" Impacts of Gendered based violence on Kinship Networks in Rwanda",missing_url;external_research_article;no_microdata,3,0,
oa_W2774412920,Using children’s literature to promote gender equality in education: The case of the fairy tale of Ndabaga in Rwanda,external_research_article;no_microdata,2,1,
oa_W3110436757,The Role of Community Radio in Promoting Gender Equality in Rwanda,external_research_article;no_microdata,2,0,
oa_W2188525090,Combating gender based violence in Rwanda,external_research_article;no_microdata,2,1,
oa_W1994468709,School Management Positions and Women Empowerment – A Rwandan Case,external_research_article;no_microdata,2,1,
oa_W2226248867,The Promise and the Reality: Women's Rights in Rwanda,external_research_article;no_microdata,2,0,
oa_W87472755,A Woman Scorned for the Least Condemned War Crime: Precedent and Problems with Prosecuting Rape as a Serious War Crime in the International Criminal Tribunal for Rwanda,external_research_article;no_microdata,2,1,
oa_W2773198303,The doing and undoing of male household decision-making and economic authority in Rwanda and its implications for gender transformative programming,external_research_article;no_microdata,2,0,
oa_W2972262189,An Overview of Public Sector Budget Monitoring &amp; Evaluation Systems for Gender Equality: Lessons from Uganda and Rwanda,external_research_article;no_microdata,2,1,
oa_W4392235005,EXAMINATION OF GENDER EQUALITY COMPLIANCE UNDER THE RWANDAN LEGAL FRAMEWORK,external_research_article;no_microdata,2,1,
oa_W4388224659,Women Empowerment and Post-Conflict Reconstruction: Women for Women NGO in Rwanda,external_research_article;no_microdata,2,1,
oa_W4385070428,Gender Policies in Post-Genocide Rwanda,external_research_article;no_microdata,2,1,
oa_W3018552770,"Suicidal Ideation and Behavior Among Congolese Refugees in Rwanda: Contributing Factors, Consequences, and Support Mechanisms in the Context of Culture",external_research_article;no_microdata,2,1,
oa_W2100009156,Patterns and determinants of dietary micronutrient deficiencies in rural areas of East Africa,external_research_article;no_microdata,2,1,
oa_W4372348740,"Gender Equality and Performance of Private Businesses in Nyarugenge District, Rwanda",external_research_article;no_microdata,2,1,
oa_W3005134220,‘There Are No Other Options?’: Rwandan Gender Norms and Family Planning in Historical Perspective,external_research_article;no_microdata,2,1,
oa_W1485692520,Gender is society: Inclusive lawmaking in Rwandas Parliament.,missing_url;external_research_article;no_microdata,3,0,
oa_W4312397011,Determinants of Gender Based Violence Against Women with Disabilities in Rwanda. A Case of Gakenke District,external_research_article;no_microdata,2,1,
oa_W1423392097,Post-conflict reconstruction in Rwanda: uncovering hidden factors in the gender policy context,external_research_article;no_microdata,2,1,
oa_W4231603119,True Survivors: East African Refugee Women,external_research_article;no_microdata,2,0,
oa_W3137093588,Lack of Parental Gender Socialization of Children at Family Level and its Effects on Adulthood Gender Discrimination in Rwanda,external_research_article;no_microdata,2,1,
oa_W2299196202,Legal and policy framework for gender equality and the empowerment of women in Rwanda,external_research_article;no_microdata,2,1,
oa_W2790287563,Norm appropriation through policy production: Rwanda’s gender policies,external_research_article;no_microdata,2,0,
oa_W2975441801,Threatened Masculinities: Men’s Experiences of Gender Equality in Rural Rwanda,external_research_article;no_microdata,2,1,
oa_W2252606389,You Cannot Dance if You Cannot Stand. A Review of the Rwanda Women's Initiative and the United Nations High Commissioner for Refugee's Commitment to Gender Equality in Post-Conflict Societies,missing_url;external_research_article;no_microdata,3,0,
oa_W2971187081,Mobilizing Transnational Gender Politics in Post-Genocide Rwanda,external_research_article;no_microdata,2,0,
oa_W4400497978,"Evaluation of Sexual Transmitted Infections among Gender based Violence Cases: Retrospective Cross Sectional Study, Kigali-Rwanda",external_research_article;no_microdata,2,1,
oa_W2948399326,"Implementing Gender Equality: a comparative analysis of women's empowerment in Rwanda and Australia through education, empowerment and mentoring",external_research_article;no_microdata,2,1,
oa_W2046999972,Pathway to Social Justice,external_research_article;no_microdata,2,0,
oa_W2094844445,"Navigating adolescence and young adulthood in Rwanda during and after genocide: intersections of ethnicity, gender and age",external_research_article;no_microdata,2,0,
oa_W570632248,Gender Mainstreaming on the Ground? The Case of EU Development Aid Towards Rwanda,external_research_article;no_microdata,2,1,
oa_W4387368134,Education for Women Empowerment: Perceptions and Experiences of Female University Graduates in Rwanda,external_research_article;no_microdata,2,1,
oa_W3012259334,Women Empowerment through Cooperatives in Rwanda: Case studies of Nyaruguru and Huye Districts,missing_url;external_research_article;no_microdata,3,0,
oa_W2804567588,Procedural Steps Addressing Sexual and Gender-based Violence: the Legacy of the International Criminal Tribunal for Rwanda and its Application in the Special Court for Sierra Leone,external_research_article;no_microdata,2,1,
oa_W2036529528,True Survivors: East African Refugee Women,external_research_article;no_microdata,2,0,
oa_W4396899539,"Impacts of an abbreviated personal agency training with refugee women and their male partners on economic empowerment, gender-based violence, and mental health: a randomized controlled trial in Rwanda",external_research_article;no_microdata,2,1,
oa_W2408243896,"Forced migration and sexual abuse: experience of Congolese adolescent girls in Kigeme refugee camp, Rwanda",external_research_article;no_microdata,2,1,
oa_W4323354811,"Gender and higher education in African universities: A critical discourse analysis of key policy mandates in Kenya, Rwanda, and Uganda",external_research_article;no_microdata,2,1,
oa_W2062369274,Gendering the Rwanda Defence Force: A Critical Assessment,external_research_article;no_microdata,2,0,
oa_W3200081694,"Contextualizing Gender Equality: Gender Mainstreaming between Global Governance Frameworks and National and Institutional Policy Agendas in Kenya, Rwanda, and Uganda",external_research_article;no_microdata,2,1,
oa_W4281712111,Public Preferences for Renewable Energy Options: A Choice Experiment in Rwanda,external_research_article;no_microdata,2,1,
oa_W3004396397,Up before Dawn: Experimental Evidence from a Cross-Border Trader Training at the Democratic Republic of Congo–Rwanda Border,external_research_article;no_microdata,2,1,
oa_W4308261169,Teachers as perpetrators of gender‐based violence against girl students within schools: Voices of victims in Tanzania reveal,external_research_article;no_microdata,2,0,
oa_W4237021292,Vulnerable Bodies,external_research_article;no_microdata,2,0,
oa_W2690781026,PEPFAR special initiative on sexual and gender-based violence: Baseline report,external_research_article;no_microdata,2,1,
oa_W2901998020,Between rhetoric and reality: disabled Rwandan young women’s perspectives on gender inequality in school,external_research_article;no_microdata,2,0,
oa_W2990407545,Impact of gender policy on post-conflict reconstruction and security in Rwanda,external_research_article;no_microdata,2,0,
oa_W19694941,The burden of rapid development: a case study on women’s economic empowerment in post-conflict Rwanda,external_research_article;no_microdata,2,1,
oa_W2341797081,Global civil society and education policy in post-genocide Rwanda,external_research_article;no_microdata,2,0,
oa_W4408499443,Epidemiological insights into sexually transmitted infections and pregnancies among gender-based violence victims in the Northern province of Rwanda: Findings from the Isange One-stop Center at Ruhengeri Referral Hospital,external_research_article;no_microdata,2,1,
oa_W4409503668,"Prevention of, and response to, sexual and gender-based violence, for refugees who experience communication disability: Evidence from Rwanda",external_research_article;no_microdata,2,0,
oa_W4247729983,New Ways to Assess and Enhance Land Registry Sustainability: Evidence from Rwanda,external_research_article;no_microdata,2,1,
oa_W4380536321,"Impacts of an abbreviated personal agency training with refugee women and their male partners on economic empowerment, gender-based violence, and mental health: a randomized controlled trial in Rwanda",external_research_article;no_microdata,2,1,
oa_W2996609438,IS WOMEN POLITICAL INCLUSION AN END IN ITSELF IN RWANDA? A META-SYNTHESIS OF QUALITATIVE AND QUANTITATIVE EVIDENCES,external_research_article;no_microdata,2,1,
oa_W2956139827,Gender Identity Construction Through Traditional and Modern Lenses: Rwandan Narratives and MDGs Perspectives,external_research_article;no_microdata,2,1,
oa_W2606036587,Reshaping Gender Norms in Post-Genocide Rwanda,external_research_article;no_microdata,2,0,
oa_W4211083888,"NGOs Income Generation Services and Rural Women Empowerment in Rwanda: A Case of Care International in Huye District, Isaro Programme",external_research_article;no_microdata,2,1,
oa_W2023285484,Monitoring the prosecution of gender-related crimes in Rwanda: A brief field report.,external_research_article;no_microdata,2,0,
oa_W4401068840,"Gender Mainstreaming into African Artificial Intelligence Policies: Egypt, Rwanda and Mauritius as Case Studies",external_research_article;no_microdata,2,1,
oa_W2923760676,Friction or flows? The translation of Resolution 1325 into practice in Rwanda,external_research_article;no_microdata,2,0,
oa_W2150945031,"Macro, mezzo and micro-level analysis of gender responsive budgeting in Rwanda",external_research_article;no_microdata,2,1,
oa_W4285392301,Gender-Related Factors Influencing Female Students’ Participation in Higher Education in Rwanda,external_research_article;no_microdata,2,1,
oa_W2615983589,Making Abortion Safer in Rwanda: Operationalization of the Penal Code of 2012 to Expand Legal Exemptions and Challenges,external_research_article;no_microdata,2,1,
oa_W3012107875,Everyday partner violence in Rwanda: The contribution of community-based sociotherapy to peaceful family life,external_research_article;no_microdata,2,1,
oa_W4253506732,Gender and the Future of Genocide Studies and Prevention,external_research_article;no_microdata,2,0,
oa_W2996669346,Let’s spend a night together; i will increase your salary: an analysis of sextortion phenomenon in Rwandan society,external_research_article;no_microdata,2,0,
oa_W4407813294,Rwanda,external_research_article;no_microdata,2,0,
oa_W2281359682,Transitional justice failing? A gendered evaluation of the transitional justice program in post-genocide Rwanda,external_research_article;no_microdata,2,1,
oa_W2761014029,Gender and the Military in Post-Genocide Rwanda,external_research_article;no_microdata,2,0,
oa_W597472013,"Women, war, and violence : personal perspectives and global activism",missing_url;external_research_article;no_microdata,3,0,
oa_W3181219229,Reframing Gender Complementarity: Dance and Women’s Empowerment in Post-Genocide Rwanda,external_research_article;no_microdata,2,1,
oa_W2739431264,"Globalizing Justice, Homogenizing Sexual Violence: The Legacy of the ICTY and ICTR in terms of Sexual Violence",external_research_article;no_microdata,2,1,
oa_W2888884612,Plight and Fate of Children During and Following Genocide,external_research_article;no_microdata,2,0,
oa_W4399405824,Research on the Effect of Rwanda Gender Quotas on Political Representation and Optimizing Strategy,external_research_article;no_microdata,2,1,
oa_W423552928,International Criminal Justice,external_research_article;no_microdata,2,0,
oa_W3202402491,"Establishing the Centre for Gender, Culture and Development at the Kigali Institute of Education",external_research_article;no_microdata,2,1,
oa_W2940042985,Establishing a strong political commitment to gender equity,external_research_article;no_microdata,2,0,
oa_W4377193731,Protocol for Evaluating the Impact and Scalability of Reseaux des Femmes Programme for Using Homegrown Solutions to Reduce and Redistribute Unpaid Care Work among Women in Rwanda,external_research_article;no_microdata,2,1,
oa_W3129361904,Women as Judges at International Criminal Tribunals,external_research_article;no_microdata,2,1,
oa_W2071951203,About justice that is yet to come: a few remarks about the international pursuit of post-conflict gender justice,external_research_article;no_microdata,2,0,
oa_W2784045549,The Family Planning Programme in Rwanda : Substantive Representation of Women or Smart Economics?,external_research_article;no_microdata,2,1,
oa_W2908019569,"Transitional Justice, Gender-Based Violence, and Women’s Rights",external_research_article;no_microdata,2,0,
oa_W2775866631,Control over the utilization of the loan and the pattern of the gendered division of labor in the loan-funded activity: A case of Duterimbere MFI in Rwanda,external_research_article;no_microdata,2,1,
oa_W4210756019,Up before Dawn: Experimental Evidence from a Cross-Border Trader Training at the DRC-Rwanda Border,external_research_article;no_microdata,2,0,
oa_W2274475926,Creating safe spaces: lessons from South Africa and Burundi,external_research_article;no_microdata,2,1,
oa_W1764915025,"Doing Gender, Doing Leadership. A Phenomenological Study of Women in Leadership Positions in Kigali, Rwanda",external_research_article;no_microdata,2,1,
oa_W4224300733,Police-Community Partnerships and Community Relation Promotion in Rwanda National Police (RNP): The Case of Nyaruguru District,external_research_article;no_microdata,2,1,
oa_W2784349049,"Human Trafficking Incidence in Rwanda: Its Challenges, Prevention and Control",external_research_article;no_microdata,2,1,
oa_W4296710515,Heroines who are rebuilding their country: State–society circumstances and coping strategies of female leaders in post-genocide Rwanda,external_research_article;no_microdata,2,0,
oa_W4409258126,The Unintended Impacts of an Intimate Partner Violence Prevention Program: Experimental Evidence from Rwanda,external_research_article;no_microdata,2,1,
oa_W2480089612,Negotiating narratives of human rights abuses,external_research_article;no_microdata,2,0,
oa_W7135329166,Local Non Governmental Organisations And Women Empowerment In Fighting Gender Based Violence : A Case Study Of Kinyinya Gender Based Violence Project In Rwanda Women Network,missing_url;external_research_article;no_microdata,3,0,
oa_W3013405076,The Transformative Potential of High-Level Gender Equality,external_research_article;no_microdata,2,1,
oa_W3201767235,"Women, peace and security in Rwanda : promises and pitfalls",external_research_article;no_microdata,2,1,
oa_W2556896790,Non-governmental organization(NGOS) in promoting gender equality and women empowerment in Rwanda Nyarugenge District,missing_url;external_research_article;no_microdata,3,0,
oa_W2808581775,A REPORT ABOUT INTIMATE PARTNER VIOLENCE IN SOUTHERN AND WESTERN RWANDA,external_research_article;no_microdata,2,1,
oa_W2969992377,CHALLENGES OF GENDER MAINSTREAMING IN COLLABORATIVE TRANSNATIONAL RESEARCH,external_research_article;no_microdata,2,1,
oa_W3040703196,Migrant teenagers in conflict with the law: towards a conceptual transition,external_research_article;no_microdata,2,1,
oa_W4405433619,"Women's intention to work in men-dominated professions: The case of motorcycle taxi drivers in Kigali, Rwanda",external_research_article;no_microdata,2,1,
oa_W4226046801,"Genocide Women Survivors Empowerment in the Rwanda Post 1994 Genocide Against Tutsi: Case Study of AVEGA-AGAHOZO Women Survivors of Nyange Sector, Ngororero District (2015-2019)",external_research_article;no_microdata,2,1,
oa_W4387450217,Predictors of intimate partner violence among women of reproductive age group from Rwanda,external_research_article;no_microdata,2,1,
oa_W4386800882,HISTORICAL DEVELOPMENT OF GOVERNANCE IN RWANDA AND HOW THE DEVELOPMENT SHAPED THE LANDSCAPE OF ITS INSTITUTIONS,external_research_article;no_microdata,2,1,
oa_W2980012010,"Patriarchal family relationship under threat during forced migration. The case of Burundians in Mahama refugee camp, Rwanda",external_research_article;no_microdata,2,1,
oa_W2758276309,Influence of Culture on Women’s Public Speaking Skills in Rwanda: Case Study of Rwanda Women Parliamentarians,external_research_article;no_microdata,2,1,
oa_W2893299246,GÊNERO COMO PERFORMANCE: A PARTICIPAÇÃO FEMININA NA POLÍTICA DE RUANDA,external_research_article;no_microdata,2,1,
oa_W2106327735,Gender Balance and the Meanings of Women in Governance in Post-Genocide Rwanda,external_research_article;no_microdata,2,1,
oa_W4243968040,"War, Women, and Power",external_research_article;no_microdata,2,1,
oa_W2154800611,"Women Have Found Respect: Gender Quotas, Symbolic Representation, and Female Empowerment in Rwanda",external_research_article;no_microdata,2,0,
oa_W2070192314,The Will to Political Power: Rwandan Women in Leadership,external_research_article;no_microdata,2,0,
oa_W2289928800,When “Bright Futures” Fade: Paradoxes of Women’s Empowerment in Rwanda,external_research_article;no_microdata,2,0,
oa_W2094031995,Women's participation in the Rwandan genocide: mothers or monsters?,external_research_article;no_microdata,2,0,
oa_W2792247178,"War, Women, and Power: From Violence to Mobilization in Rwanda and Bosnia-Herzegovina",external_research_article;no_microdata,2,0,
oa_W4392747209,How do household living conditions and gender-related decision-making influence child stunting in Rwanda? A population-based study,external_research_article;no_microdata,2,1,
oa_W1580653733,‘Let there be a Balance’: Women in African Parliaments,external_research_article;no_microdata,2,0,
oa_W2899547868,Leadership Emergence in Post-Genocide Rwanda: The role of Women in Peacebuilding,external_research_article;no_microdata,2,1,
oa_W1899240799,Fifty/Fifty by 20201,external_research_article;no_microdata,2,0,
oa_W1980582457,Peacebuilding Through a Gender Lens and the Challenges of Implementation in Rwanda and Côte d'Ivoire,external_research_article;no_microdata,2,0,
oa_W2154540405,Legislative Power and Women's Representation,external_research_article;no_microdata,2,0,
oa_W2117131052,"Peace Accords and the Adoption of Electoral Quotas for Women in the Developing World, 1990–2006",external_research_article;no_microdata,2,0,
oa_W2508873188,Sub-Saharan Africa: A Survey of Gender Budgeting Efforts,external_research_article;no_microdata,2,1,
oa_W2034990412,"Female gratification, sexual power and safer sex: female sexuality as an empowering resource among women in Rwanda",external_research_article;no_microdata,2,0,
oa_W3042466052,Gender inequality as the determinant of human trafficking in Rwanda,external_research_article;no_microdata,2,1,
oa_W2893407252,When Ethnicity Beats Gender: Quotas and Political Representation in Rwanda and Burundi,external_research_article;no_microdata,2,1,
oa_W2796670867,Financial Literacy and Intra-household Decision Making: Evidence from Rwanda,external_research_article;no_microdata,2,1,
oa_W845719938,Hidden inequalities : Rwandan female politicians' experiences of balancing family and political responsibilities,missing_url;external_research_article;no_microdata,3,0,
oa_W1515474309,"Women and war in Rwanda: gender, media and the representation of genocide",external_research_article;no_microdata,2,0,
oa_W1957522677,Conceptions of Female Political Representation: Perspectives of Rwandan Female Representatives,missing_url;external_research_article;no_microdata,3,0,
oa_W2803365561,"Women, Land and Empowerment in Rwanda",external_research_article;no_microdata,2,0,
oa_W2982938103,"Shifting and transforming gender-inequitable beliefs, behaviours and norms in intimate partnerships: the <i>Indashyikirwa</i> couples programme in Rwanda",external_research_article;no_microdata,2,1,
oa_W2604187943,"Women and Leadership in Rwanda, Emerging Transformation: The Spiritual, Social, and Political Dimensions of Transmuting Suffering",external_research_article;no_microdata,2,0,
oa_W2008979961,Symposium: Gender Quotas,external_research_article;no_microdata,2,0,
oa_W621423630,Rwanda: History and Hope,missing_url;external_research_article;no_microdata,3,0,
oa_W2921457553,Women Political Leaders in Rwanda and South Africa: Narratives of Triumph and Loss,external_research_article;no_microdata,2,1,
oa_W4256307638,Women and War in Rwanda,external_research_article;no_microdata,2,0,
oa_W1578072371,Challenging Political Boundaries in Post-Conflict States,external_research_article;no_microdata,2,1,
oa_W4253871194,Gender-transformative Bandebereho Couples' Intervention to Promote Male Engagement in Reproductive and Maternal Health and Violence Prevention in Rwanda: Findings from a Randomized Controlled Trial,external_research_article;no_microdata,2,1,
oa_W2802388794,Seroprevalence of Zika virus and Rubella virus IgG among blood donors in Rwanda and in Sweden,external_research_article;no_microdata,2,0,
oa_W1987972210,Marital Conflicts in Rwanda: Points of View of Rwandan Psycho-socio-medical Professionals,external_research_article;no_microdata,2,1,
oa_W2288529838,Contextual Influences of Modern Contraceptive Use among Rural Women in Rwanda and Nepal,external_research_article;no_microdata,2,1,
oa_W2406932507,Rwanda: Balancing Gender Quotas and an Independent Judiciary,external_research_article;no_microdata,2,1,
oa_W1758241323,Women break into African politics. Quota systems allow more women to gain elected office.,missing_url;external_research_article;no_microdata,3,0,
oa_W3176026016,"Synthesizing postpartum care pathways, facilitators, and barriers for women after cesarean section: a qualitative analysis from rural Rwanda",external_research_article;no_microdata,2,1,
oa_W4210971136,"Black, Female, and Divorced: A Discourse Analysis of Wangarĩ Maathai’s Leadership with Reflections from Naleli Morojele‘s Study of Rwandan and South African Female Political Leaders",external_research_article;no_microdata,2,1,
oa_W4399020026,Exploring Suitable Electoral Systems for Promotion of Women’s Representation in Tanzania and Rwanda,external_research_article;no_microdata,2,1,
oa_W2612835447,Female political representation in the aftermath of ethnic violence: A comparative analysis of Burundi and Rwanda,external_research_article;no_microdata,2,0,
oa_W1521228768,"Civil Conflict, Sex Ratio and Intimate Partner Violence in Rwanda",missing_url;external_research_article;no_microdata,3,0,
oa_W2547437839,Elite patriarchal bargaining in post-genocide Rwanda and post-apartheid South Africa: women political elites and post-transition African parliaments,missing_url;external_research_article;no_microdata,3,0,
oa_W2957837516,Is Prolonged Labor Managed Adequately in Rural Rwandan Hospitals?,external_research_article;no_microdata,2,1,
oa_W40002456,Bridging the gap between de jure and de facto parliamentary representation of women in Africa : lessons from Rwanda and South Africa,external_research_article;no_microdata,2,1,
oa_W3120084158,“He lets me go although he does not go with me.”: Rwandan women’s perceptions of men’s roles in maternal health,external_research_article;no_microdata,2,1,
oa_W4281397955,Corporate Governance Practices and Financial Performance of Microfinance Institutions in Rwanda: A Case Study of Microfinance Inkingi Ltd,external_research_article;no_microdata,2,1,
oa_W2802275957,‘Boys don’t rule us’: exploring Rwandan girls with disabilities’ resistance to masculine dominance in school,external_research_article;no_microdata,2,0,
oa_W3184670596,Women's participation in parliament: the case of Rwanda,external_research_article;no_microdata,2,1,
oa_W2038188580,Political leadership and conflict resolution: An African example,external_research_article;no_microdata,2,1,
oa_W2922375005,"Risk Factors Associated With Childhood Stunting in Rwanda: A Secondary Analysis of the 2014 Nutrition, Markets and Gender (NMG) Survey",external_research_article;no_microdata,2,1,
oa_W816892790,A Window of Opportunity A Minor Field Study of Empowerment in Women's Councils in Rwanda,external_research_article;no_microdata,2,1,
oa_W4295758287,Behavioural drivers of suboptimal maternal and child feeding practices in Rwanda: An anthropological study,external_research_article;no_microdata,2,1,
oa_W2750582019,Mobilizing transnational gender politics in post-genocide Rwanda,external_research_article;no_microdata,2,0,
oa_W4391405139,Effect of Socio-Cultural Factors on Women’s Participation in Leadership of Higher Education in Rwanda: A Case of Rwanda Polytechnics,external_research_article;no_microdata,2,1,
oa_W3124873974,The Effect of Increased Women's Representation in Parliament: The Case of Rwanda,external_research_article;no_microdata,2,1,
oa_W2102057832,The Endless Debate over the 'G Word',external_research_article;no_microdata,2,1,
oa_W1511126688,"<i>Women in the South African Parliament: From Resistance to Governance</i>, Hannah Evelyn Britton",external_research_article;no_microdata,2,0,
oa_W4410998508,Dinamika Keterwakilan Perempuan dalam Politik,external_research_article;no_microdata,2,1,
oa_W4399328261,"Women's participation in and benefit from Rift Valley fever livestock vaccine value chain; current situation and barriers in Nyagatare District, Rwanda",external_research_article;no_microdata,2,1,
oa_W3197646883,"Students’ enrolment trend in the School of Education, College of Education, University of Rwanda",missing_url;external_research_article;no_microdata,3,0,
oa_W2889012792,"Cost per insertion and couple year of protection for post-partum intrauterine devices and implants provided during service scale-up in Kigali, Rwanda",external_research_article;no_microdata,2,1,
oa_W2483400129,Upholding Male Parliamentary Dominance,external_research_article;no_microdata,2,0,
oa_W1578754523,Threatening and Appropriate Bodies in Nation Building: Paths to the World’s 1st Female Parliamentary Majority in Post-Genocide Rwanda,external_research_article;no_microdata,2,1,
oa_W2914156400,"Knowledge, Attitudes, and Beliefs about Sexual Health and Behavior in Huye, Rwanda",external_research_article;no_microdata,2,1,
oa_W3113263121,Analysis of Female Labor Participation and Economic Growth: The Case of Rwanda,external_research_article;no_microdata,2,1,
oa_W2493447225,"Women's participation in statebuilding with a focus on South Sudan, Rwanda and Nepal",external_research_article;no_microdata,2,1,
oa_W4210687032,An Application of Choice Experiment to Assess Farmers’ Willingness to Pay for Volcanoes National Park Management Attributes in Rwanda,external_research_article;no_microdata,2,1,
oa_W2512715471,Play it forward: The untapped potential of sport to accelerate global progress towards gender equity,external_research_article;no_microdata,2,0,
oa_W2748600437,“We Are Not Part of Their War”: Hutu Women’s Experiences of Rebel Life in the Eastern DRC Conflict,external_research_article;no_microdata,2,0,
oa_W3014504840,Exploring Feminine Political Leadership Attributes and Women’s Campaigns During the 2017 General Election in Kenya,external_research_article;no_microdata,2,0,
oa_W2506423535,The Treatment of Children During Conflict,external_research_article;no_microdata,2,0,
